19438.97526	16348.21419	-324658.9723	29805.99904	11187	-330864.997	37352.15405717293
19438.97526	16348.21419	-324658.9723	61149.89124	14817	-325464.2018	30262.903080224114
19438.97526	16348.21419	-324658.9723	32894.58323	14817	-351248.6495	23415.40296370269
19438.97526	16348.21419	-324658.9723	30256.33457	15683	-329141.412	4709.423394445745

35813.89262	16354.24378	-330319.3705	29805.99904	11187	-330864.997	34743.16181994262
35813.89262	16354.24378	-330319.3705	61149.89124	14817	-325464.2018	13129.2103515614
35813.89262	16354.24378	-330319.3705	32894.58323	14817	-351248.6495	16742.101582977342
35813.89262	16354.24378	-330319.3705	30256.33457	15683	-329141.412	3410.0922288734223

31547.28195	16564.85704	-334156.1885	29805.99904	11187	-330864.997	18107.250998528212
31547.28195	16564.85704	-334156.1885	32894.58323	14817	-351248.6495	6998.607660671552
31547.28195	16564.85704	-334156.1885	30256.33457	15683	-329141.412	2809.6042936055146

31599.13238	12760.57187	-333886.2679	29805.99904	11187	-330864.997	3185.2315491807462
31599.13238	12760.57187	-333886.2679	66962.71364	11187	-324977.1183	108908.1207065948
31599.13238	12760.57187	-333886.2679	32876.48835	12372	-351732.9375	6770.8149422573615
31599.13238	12760.57187	-333886.2679	30256.33457	15683	-329141.412	23657.878448171028

36396.68595	12878.17015	-328477.264	29805.99904	11187	-330864.997	3185.2315491807462
36396.68595	12878.17015	-328477.264	66962.71364	11187	-324977.1183	19622.294203105837
36396.68595	12878.17015	-328477.264	32876.48835	12372	-351732.9375	37863.24167768924
36396.68595	12878.17015	-328477.264	30256.33457	15683	-329141.412	17130.66349967347

35948.2595	13119.58556	-329760.4231	29805.99904	11187	-330864.997	2755.8043580766644
35948.2595	13119.58556	-329760.4231	32876.48835	12372	-351732.9375	25827.93024052273
35948.2595	13119.58556	-329760.4231	30256.33457	15683	-329141.412	25235.74431059927

31303.70019	12799.14484	-343853.2679	29805.99904	11187	-330864.997	9437.038011189345
31303.70019	12799.14484	-343853.2679	32876.48835	12372	-351732.9375	5592.124729533042
31303.70019	12799.14484	-343853.2679	32894.58323	14817	-351248.6495	32748.64229172077

46703.52931	12925.76679	-325395.2236	29805.99904	11187	-330864.997	7063.996122205339
46703.52931	12925.76679	-325395.2236	61149.89124	14817	-325464.2018	32443.91478342037
46703.52931	12925.76679	-325395.2236	66962.71364	11187	-324977.1183	7275.003198942025
46703.52931	12925.76679	-325395.2236	32876.48835	12372	-351732.9375	108410.24170699698

65957.0099	12845.08163	-324070.8898	29805.99904	11187	-330864.997	15666.06397182225
65957.0099	12845.08163	-324070.8898	61149.89124	14817	-325464.2018	22909.727675072365
65957.0099	12845.08163	-324070.8898	66962.71364	11187	-324977.1183	1000.0

66248.19224	16138.57906	-324328.4682	61149.89124	14817	-325464.2018	1870.6993070193748
66248.19224	16138.57906	-324328.4682	66962.71364	11187	-324977.1183	8713.279800748012
66248.19224	16138.57906	-324328.4682	30256.33457	15683	-329141.412	12404.308889402208

50561.28078	16273.57233	-324530.7266	29805.99904	11187	-330864.997	40157.06514972227
50561.28078	16273.57233	-324530.7266	61149.89124	14817	-325464.2018	6106.456828289001
50561.28078	16273.57233	-324530.7266	66962.71364	11187	-324977.1183	99514.42275558645
50561.28078	16273.57233	-324530.7266	32894.58323	14817	-351248.6495	26778.010127254827
50561.28078	16273.57233	-324530.7266	30256.33457	15683	-329141.412	8981.956771647257

30464.27089	16526.15192	-340050.5528	29805.99904	11187	-330864.997	37352.15405717293
30464.27089	16526.15192	-340050.5528	32894.58323	14817	-351248.6495	7484.279201153138
30464.27089	16526.15192	-340050.5528	30256.33457	15683	-329141.412	3880.1344073360438


