78906.62378	13000.57632	-345969.4561	47511.84397	12577	-366209.6995	39822.36307677744
78906.62378	13000.57632	-345969.4561	66962.71364	11187	-324977.1183	41108.43853146584
78906.62378	13000.57632	-345969.4561	74177.48107	11187	-356447.8915	10918.230352615203
78906.62378	13000.57632	-345969.4561	32876.48835	12372	-351732.9375	68852.58910996828
78906.62378	13000.57632	-345969.4561	69764.39732	12050	-335657.7255	22969.90582211693

80564.75174	13026.79476	-352741.4021	47511.84397	12577	-366209.6995	19059.066358246317
80564.75174	13026.79476	-352741.4021	66962.71364	11187	-324977.1183	80096.01336994694
80564.75174	13026.79476	-352741.4021	74177.48107	11187	-356447.8915	8526.23291253635
80564.75174	13026.79476	-352741.4021	69764.39732	12050	-335657.7255	22969.90582211693

71335.86473	12796.99007	-360648.3064	47511.84397	12577	-366209.6995	22914.37275067773
71335.86473	12796.99007	-360648.3064	66962.71364	11187	-324977.1183	33975.45562161915
71335.86473	12796.99007	-360648.3064	74177.48107	11187	-356447.8915	7851.61215409942
71335.86473	12796.99007	-360648.3064	32876.48835	12372	-351732.9375	68852.58910996828
71335.86473	12796.99007	-360648.3064	69764.39732	12050	-335657.7255	14003.588441541295

64192.9	12640.66071	-353514.8883	47511.84397	12577	-366209.6995	15852.409070952772
64192.9	12640.66071	-353514.8883	66962.71364	11187	-324977.1183	96911.78475731115
64192.9	12640.66071	-353514.8883	74177.48107	11187	-356447.8915	3443.3034932991404
64192.9	12640.66071	-353514.8883	69764.39732	12050	-335657.7255	21151.4056910153

52812.07065	12682.879	-371645.016	47511.84397	12577	-366209.6995	17381.948004218473
52812.07065	12682.879	-371645.016	32876.48835	12372	-351732.9375	37614.92814584664
52812.07065	12682.879	-371645.016	74177.48107	11187	-356447.8915	56770.056140254725

30068.09659	12875.48341	-368330.7801	29805.99904	11187	-330864.997	29374.53658601499
30068.09659	12875.48341	-368330.7801	47511.84397	12577	-366209.6995	8319.036713348047
30068.09659	12875.48341	-368330.7801	32876.48835	12372	-351732.9375	7502.398549210951
30068.09659	12875.48341	-368330.7801	74177.48107	11187	-356447.8915	27035.48355824053

28318.45618	13045.55708	-362212.8303	29805.99904	11187	-330864.997	40530.11052561969
28318.45618	13045.55708	-362212.8303	47511.84397	12577	-366209.6995	19059.066358246317
28318.45618	13045.55708	-362212.8303	32876.48835	12372	-351732.9375	8297.746025877646
28318.45618	13045.55708	-362212.8303	74177.48107	11187	-356447.8915	66944.67396475287

26366.67695	13006.63163	-354652.1245	29805.99904	11187	-330864.997	43926.7911375093
26366.67695	13006.63163	-354652.1245	47511.84397	12577	-366209.6995	22914.37275067773
26366.67695	13006.63163	-354652.1245	32876.48835	12372	-351732.9375	5013.720332120015

35242.8591	12805.80648	-353411.677	29805.99904	11187	-330864.997	6899.864864780046
35242.8591	12805.80648	-353411.677	47511.84397	12577	-366209.6995	8319.036713348047
35242.8591	12805.80648	-353411.677	32876.48835	12372	-351732.9375	2239.1338352407643
35242.8591	12805.80648	-353411.677	74177.48107	11187	-356447.8915	56770.056140254725

24490.26749	12870.62698	-344229.4056	29805.99904	11187	-330864.997	13135.726985340905
24490.26749	12870.62698	-344229.4056	47511.84397	12577	-366209.6995	47877.711017008376
24490.26749	12870.62698	-344229.4056	32876.48835	12372	-351732.9375	11226.390836084485

36599.54352	12703.39323	-327858.875	29805.99904	11187	-330864.997	2063.313498492799
36599.54352	12703.39323	-327858.875	66962.71364	11187	-324977.1183	80096.01336994694
36599.54352	12703.39323	-327858.875	32876.48835	12372	-351732.9375	22727.94677589781


